"","time_s","HPV","uptake"
"803",24060,20.34,NA
"804",24090,20.36,NA
"805",24120,20.39,0.0409599999999998
"806",24150,20.37,NA
"807",24180,20.34,NA
"808",24210,20.3,0.0409599999999998
"809",24240,20.3,0.04208
"810",24270,20.26,NA
"811",24300,20.19,NA
"812",24330,20.16,0.0419199999999996
"813",24360,20.13,0.0396799999999999
"814",24390,20.11,NA
"815",24420,20.13,NA
"816",24450,20.16,0.0424
"817",24480,20.16,NA
"818",24510,20.13,NA
"819",24540,20.05,0.0433599999999998
"820",24570,19.98,0.0406399999999998
"821",24600,19.94,0.0408000000000001
"822",24630,19.93,0.0457599999999999
"823",24660,19.89,0.0443199999999997
"824",24690,19.86,0.0430399999999999
"825",24720,19.81,0.0449599999999997
"826",24750,19.74,NA
"827",24780,19.71,NA
